NFKBIB	LRPPRC
NFKBIB	POLR1A
NFKBIB	NKIRAS1
NFKBIB	POLR1B
NFKBIB	POLR1C
NFKBIB	MCC
NFKBIB	PDE8A
NFKBIB	PDCD2
NFKBIB	RASAL2
NFKBIB	MTIF2
COPS5	SKP2
COPS5	MDM2
COPS5	COPS2
COPS5	MYC
COPS5	COPS8
COPS5	COPS7A
COPS5	GPS1
COPS5	COPS3
COPS5	COPS4
COPS5	SMAD7
COPS5	SMAD4
COPS5	CFTR
COPS5	JUN
COPS5	TOP2A
COPS5	VCP
COPS5	HIF1A
COPS5	PPARG
COPS5	TYK2
COPS5	ESR1
COPS5	EDNRA
COPS5	TRAF2
COPS5	BRSK2
COPS5	NOD1
COPS5	S100A7
COPS5	SMAD5
COPS5	HAND2
COPS5	F2RL1
COPS5	IFIT3
COPS5	COPS7B
COPS5	TP53BP1
COPS5	ID3
COPS5	ERN1
COPS5	BCL2L14
COPS5	CCNDBP1
COPS5	MIF
COPS5	GFER
COPS5	NRBP1
COPS5	NUPR1
COPS5	MINDY3
CDC25A	CDK2
CDC25A	BTRC
CDC25A	CHEK1
CDC25A	SKP1
CDC25A	MYC
CDC25A	FBXW11
CDC25A	PRKCA
CDC25A	MAPK3
CDC25A	AR
CDC25A	GSK3B
CDC25A	MAPKAPK2
CDC25A	UBB
CDC25A	EGFR
CDC25A	RAF1
CDC25A	CDK4
CDC25A	MAP3K5
CDC25A	MAPK1
CDC25A	CDK1
CDC25A	PLK3
CDC25A	ROCK1
CDC25A	MAPK14
CDC25A	CSNK1A1
CDC25A	CSNK1E
CDC25A	TGFBR2
CDC25A	RPS6KA1
CDC25A	CCNB1
CDC25A	PIM1
CDC25A	CUX1
CDC25A	CHEK2
CDC25A	CCNE1
CDC25A	CCNA1
CDC25A	CDC14A
CDC25A	FOXM1
CDC25A	CDC14B
CDC25A	NEK11
CDC25A	USP17L2
CDC25A	CDKN3
UBE2M	MDM2
UBE2M	PINK1
UBE2M	CUL2
UBE2M	UBA3
UBE2M	HEY1
UBE2M	DCUN1D1
SKP2	CDK2
SKP2	BTRC
SKP2	CDKN1A
SKP2	CKS1B
SKP2	CDK9
SKP2	SKP1
SKP2	MYC
SKP2	CDC34
SKP2	GPS1
SKP2	AR
SKP2	SMAD4
SKP2	UBB
SKP2	AKT1
SKP2	RB1
SKP2	FOXO1
SKP2	WEE1
SKP2	RBL2
SKP2	ATOH1
SKP2	FZR1
SKP2	EP300
SKP2	CDH1
SKP2	BTG2
SKP2	PIM1
SKP2	RRM2
SKP2	CCNE1
SKP2	CCNA1
SKP2	CCNA2
SKP2	SIRT3
SKP2	CDC14B
SKP2	CDKN1C
SKP2	RND3
SKP2	DUSP1
SKP2	GABPA
SKP2	USP18
NFKBIA	IKBKE
NFKBIA	BTRC
NFKBIA	SKP1
NFKBIA	CDC34
NFKBIA	FBXW11
NFKBIA	SRC
NFKBIA	MAP3K14
NFKBIA	RIPK2
NFKBIA	IKBKB
NFKBIA	TBK1
NFKBIA	MAP3K3
NFKBIA	CHUK
NFKBIA	CSNK2A1
NFKBIA	ATM
NFKBIA	BTK
NFKBIA	PTPN1
NFKBIA	NFE2L2
NFKBIA	AKT1
NFKBIA	INSR
NFKBIA	TNFRSF1A
NFKBIA	CISH
NFKBIA	TYR
NFKBIA	NOS1
NFKBIA	UBC
NFKBIA	VCP
NFKBIA	ARRB2
NFKBIA	DDX58
NFKBIA	RELA
NFKBIA	IKBKG
NFKBIA	UBE2D3
NFKBIA	TRAF6
NFKBIA	JAK2
NFKBIA	YWHAH
NFKBIA	RPS6KA2
NFKBIA	HSPB1
NFKBIA	TP53
NFKBIA	CASP3
NFKBIA	MAP3K2
NFKBIA	ARRB1
NFKBIA	ABL1
NFKBIA	PIK3R1
NFKBIA	PRKCZ
NFKBIA	PRKCI
NFKBIA	LCK
NFKBIA	CSNK2A2
NFKBIA	MAVS
NFKBIA	NOD2
NFKBIA	MAPK14
NFKBIA	MAP3K7
NFKBIA	REL
NFKBIA	DNAJA3
NFKBIA	RELB
NFKBIA	PTPN13
NFKBIA	CSNK2B
NFKBIA	RPS6KA3
NFKBIA	NFKB1
NFKBIA	SGK1
NFKBIA	HDAC1
NFKBIA	NCOR2
NFKBIA	SIRT1
NFKBIA	NCOR1
NFKBIA	NOD1
NFKBIA	MEFV
NFKBIA	CAPN1
NFKBIA	RPS6KA1
NFKBIA	EIF2AK2
NFKBIA	HDAC5
NFKBIA	HDAC2
NFKBIA	UBE2D2
NFKBIA	ELP1
NFKBIA	HDAC4
NFKBIA	UBE2N
NFKBIA	RPS3
NFKBIA	SUMO4
NFKBIA	SUMO1
NFKBIA	NKIRAS2
NFKBIA	RAN
NFKBIA	HOXB7
NFKBIA	HNRNPU
NFKBIA	CAPN3
NFKBIA	UBE2D1
NFKBIA	NKIRAS1
NFKBIA	PDE8A
NFKBIA	COMMD1
NFKBIA	UBE2E3
IKBKE	SKP1
IKBKE	TUBB
IKBKE	IKBKB
IKBKE	TBK1
IKBKE	CHUK
IKBKE	CSNK2A1
IKBKE	IRS2
IKBKE	IRS1
IKBKE	MYH9
IKBKE	SPTAN1
IKBKE	EEF1A1
IKBKE	TFRC
IKBKE	DDX58
IKBKE	STAT1
IKBKE	HSP90AA1
IKBKE	RELA
IKBKE	TNFAIP3
IKBKE	IKBKG
IKBKE	XIAP
IKBKE	CALCOCO2
IKBKE	CDC37
IKBKE	FOXO3
IKBKE	TUBB3
IKBKE	MYH10
IKBKE	CYLD
IKBKE	MAVS
IKBKE	TRIM27
IKBKE	IRF3
IKBKE	HSPA8
IKBKE	REL
IKBKE	ESR1
IKBKE	HSP90AB1
IKBKE	FKBP5
IKBKE	TRAF2
IKBKE	CLTC
IKBKE	RUVBL1
IKBKE	NFKB1
IKBKE	KIF11
IKBKE	CDK2AP1
IKBKE	ACTG1
IKBKE	MYO6
IKBKE	KTN1
IKBKE	SPTBN1
IKBKE	DSP
IKBKE	PFKL
IKBKE	TRAF3
IKBKE	TUBA3C
IKBKE	PELI1
